UNIQID,address,ethnicity,race,outcome,sex,Type,Dt,latitude,longitude
3695153,Mm 203 8 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/14/22,36.1525,-86.8575
3695859,American Rd & Charlotte Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/15/22,36.1444,-86.8727
3696764,Charlotte Pike & Wilclay Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/21/22,36.1429,-86.8746
3696765,Charlotte Pike & Wilclay Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/21/22,36.1429,-86.8746
3696291,Mm 203 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/25/22,36.1507,-86.8647
3696943,Charlotte Pike & Wilclay Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/31/22,36.1429,-86.8746
3697284,Mm 202 2 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/5/22,36.143,-86.8832
3697322,American Rd & Charlotte Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/5/22,36.1444,-86.8727
3697818,Mm 203 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/11/22,36.1507,-86.8647
3698050,Mm 203 6 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/14/22,36.1516,-86.8612
3698341,Mm 204 2 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/18/22,36.1535,-86.852
3698336,Mm 204 2 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/18/22,36.1535,-86.852
3700042,Charlotte Pike & Wilclay Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/20/22,36.1429,-86.8746
3698617,Mm 204 2 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/21/22,36.1535,-86.852
3699455,Annex Ave & Charlotte Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/2/22,36.1391,-86.8806
3699940,Mm 204 2 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/9/22,36.1535,-86.852
3700303,Mm 203 8 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/16/22,36.1525,-86.8575
3700301,Mm 204 2 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/16/22,36.1535,-86.852
3700584,Mm 203 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/18/22,36.1507,-86.8647
3700925,Mm 203 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/23/22,36.1507,-86.8647
3700907,Mm 203 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/23/22,36.1507,-86.8647
3701131,American Rd & Charlotte Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/26/22,36.1444,-86.8727
3702200,Mm 202 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,6/15/22,36.1412,-86.8855
3702205,Mm 204 0 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,6/15/22,36.1528,-86.8559
3702874,Mm 204 0 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,6/27/22,36.1528,-86.8559
3702979,Mm 204 0 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,6/28/22,36.1528,-86.8559
3704009,Mm 204 8 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,7/3/22,36.154,-86.8406
3704124,American Rd & Charlotte Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,7/7/22,36.1444,-86.8727
3705333,Charlotte Pike & Wilclay Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,7/30/22,36.1429,-86.8746
3705335,American Rd & Charlotte Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,7/30/22,36.1444,-86.8727
3705320,45th Ave N & Delaware Ave,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,7/30/22,36.1545,-86.841
3706018,Mm 203 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/9/22,36.1507,-86.8647
3706658,Charlotte Pike & Wilclay Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/10/22,36.1429,-86.8746
3706660,Charlotte Pike & Wilclay Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/10/22,36.1429,-86.8746
3706862,Mm 204 2 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/18/22,36.1535,-86.852
3706906,Mm 203 0 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/19/22,36.1499,-86.8715
3707117,Charlotte Pike & Wilclay Dr,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/22/22,36.1429,-86.8746
3707736,Mm 203 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/31/22,36.1497,-86.8714
3707880,Mm 204 6 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/1/22,36.1539,-86.8448
3708265,Mm 204 2 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/7/22,36.1535,-86.852
3708460,Mm 203 4 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/8/22,36.1509,-86.8648
3709272,American Rd & Annex Ave,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/21/22,36.1531,-86.8825
3709589,Mm 204 2 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/26/22,36.1535,-86.852
3709903,American Rd & Charlotte Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/29/22,36.1444,-86.8727
3710401,Mm 203 2 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,10/10/22,36.1504,-86.8683
3710404,Mm 204 2 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,10/10/22,36.1535,-86.852
3711194,Mm 204 4 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,10/24/22,36.1537,-86.8484
3711811,Mm 201 8 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,11/3/22,36.1396,-86.8878
3715456,Mm 205 0 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,12/30/22,36.154,-86.8377
3688923,Mm 205 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,1/4/22,36.154,-86.8376
3689394,Mm 205 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,1/12/22,36.154,-86.8376
3689504,Mm 204 2 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,1/14/22,36.1533,-86.8519
3689792,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,1/19/22,36.1535,-86.8483
3689920,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,1/21/22,36.1535,-86.8483
3690242,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,1/26/22,36.1535,-86.8483
3690318,Mm 204 2 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,1/27/22,36.1533,-86.8519
3690397,Mm 205 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,1/28/22,36.154,-86.8376
3692352,100 Block 46th Ave N,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/15/22,36.1441,-86.8418
3691920,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/15/22,36.1535,-86.8483
3691921,Mm 205 6 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/15/22,36.1556,-86.8279
3692296,46th Ave N & Utah Ave,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/17/22,36.1444,-86.8418
3692879,Charlotte Pike & White Bridge Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/21/22,36.1502,-86.858
3692816,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/21/22,36.1535,-86.8483
3693179,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/25/22,36.1535,-86.8483
3694463,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/8/22,36.1535,-86.8483
3694723,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/10/22,36.1535,-86.8483
3694767,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/10/22,36.1535,-86.8483
3694836,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/11/22,36.1535,-86.8483
3695051,Mm 204 2 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/14/22,36.1533,-86.8519
3695052,Mm 205 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/14/22,36.154,-86.8376
3696158,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/24/22,36.1535,-86.8483
3697385,Mm 204 2 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/6/22,36.1533,-86.8519
3697821,Mm 205 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/11/22,36.154,-86.8376
3697823,Mm 205 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/11/22,36.154,-86.8376
3697948,Charlotte Pike & White Bridge Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/12/22,36.1502,-86.858
3697885,Mm 204 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/12/22,36.1527,-86.8558
3697884,Mm 204 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/12/22,36.1527,-86.8558
3698026,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/14/22,36.1535,-86.8483
3698359,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/18/22,36.1535,-86.8483
3698349,Mm 205 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/18/22,36.154,-86.8376
3700550,Lenox Ave & White Bridge Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/20/22,36.1484,-86.8578
3700551,Lenox Ave & White Bridge Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/20/22,36.1484,-86.8578
3699111,37th Ave N & Nevada Ave,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/20/22,36.1496,-86.8281
3698846,300 Block White Bridge Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/25/22,36.1475,-86.8579
3699068,Mm 204 2 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/28/22,36.1533,-86.8519
3699485,Mm 204 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/3/22,36.1527,-86.8558
3699539,Mm 205 2 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/3/22,36.1541,-86.8343
3699609,Mm 205 2 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/4/22,36.1541,-86.8343
3699696,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/5/22,36.1535,-86.8483
3699967,Mm 205 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/10/22,36.1548,-86.8312
3700274,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/16/22,36.1535,-86.8483
3700690,Mm 205 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/19/22,36.1548,-86.8312
3701676,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,6/6/22,36.1535,-86.8483
3701675,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,6/6/22,36.1535,-86.8483
3702001,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,6/10/22,36.1535,-86.8483
3702419,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,6/20/22,36.1535,-86.8483
3702515,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,6/21/22,36.1535,-86.8483
3702514,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,6/21/22,36.1535,-86.8483
3703070,Brookwood Ter & White Bridge Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,6/28/22,36.1295,-86.8546
3703097,Mm 204 2 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,6/29/22,36.1533,-86.8519
3703224,Mm 205 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,6/30/22,36.154,-86.8376
3703720,Charlotte Pike & White Bridge Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,7/7/22,36.1502,-86.858
3703712,Mm 205 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,7/7/22,36.154,-86.8376
3705349,Charlotte Pike & White Bridge Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,7/30/22,36.1502,-86.858
3705479,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/2/22,36.1535,-86.8483
3706121,Charlotte Pike & White Bridge Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/10/22,36.1502,-86.858
3706280,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/11/22,36.1535,-86.8483
3706467,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/15/22,36.1535,-86.8483
3706502,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/15/22,36.1535,-86.8483
3706703,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/17/22,36.1535,-86.8483
3707312,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/25/22,36.1535,-86.8483
3707419,Mm 205 2 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/26/22,36.1541,-86.8343
3707523,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/29/22,36.1535,-86.8483
3707524,Mm 205 6 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/29/22,36.1556,-86.8279
3707749,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/31/22,36.1535,-86.8483
3707751,Mm 205 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/31/22,36.1548,-86.8312
3707836,Lenox Ave & White Bridge Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/1/22,36.1484,-86.8578
3707840,Lenox Ave & White Bridge Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/1/22,36.1484,-86.8578
3707878,Charlotte Pike & White Bridge Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/1/22,36.1502,-86.858
3708119,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/6/22,36.1535,-86.8483
3708346,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/8/22,36.1535,-86.8483
3708714,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/13/22,36.1535,-86.8483
3708938,Burgess Ave & White Bridge Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/16/22,36.145,-86.858
3709535,Mm 204 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/26/22,36.1527,-86.8558
3710287,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,10/6/22,36.1535,-86.8483
3710398,Mm 205 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,10/10/22,36.1548,-86.8312
3711223,Mm 0 6 I440 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,10/25/22,36.1488,-86.8226
3711297,Mm 204 2 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,10/26/22,36.1533,-86.8519
3711605,Mm 205 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,10/31/22,36.1548,-86.8312
3712060,Mm 205 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,11/7/22,36.1548,-86.8312
3712805,Charlotte Pike & Orlando Ave,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,11/15/22,36.1503,-86.8574
3712653,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,11/16/22,36.1535,-86.8483
3713120,Mm 205 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,11/22/22,36.1548,-86.8312
3713742,Mm 204 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,12/1/22,36.1535,-86.8483
3713815,Mm 0 6 I440 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,12/2/22,36.1488,-86.8226
3714547,Mm 0 6 I440 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,12/13/22,36.1488,-86.8226
3715155,Mm 204 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,12/19/22,36.1527,-86.8558
3714995,Mm 205 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,12/19/22,36.154,-86.8376
3714872,Mm 205 4 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,12/19/22,36.1548,-86.8312
3696989,Charlotte Pike & Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/1/22,36.1167,-86.9232
3701303,Mm 200 8 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/29/22,36.1284,-86.9011
3704801,Mm 201 0 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,7/21/22,36.1302,-86.8992
3705271,Mm 200 2 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,7/29/22,36.1231,-86.9092
3705355,Mm 201 0 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,7/30/22,36.1302,-86.8992
3710406,Mm 200 2 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,10/10/22,36.1231,-86.9092
3689051,Mm 2 4 I440 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,1/5/22,36.1242,-86.8121
3689430,Mm 2 4 I440 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,1/12/22,36.1242,-86.8121
3690398,Mm 2 2 I440 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,1/28/22,36.1267,-86.8149
3690981,Mm 2 6 I440 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/2/22,36.1234,-86.8088
3695909,Mm 2 2 I440 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/22/22,36.1267,-86.8149
3696294,Mm 2 2 I440 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/25/22,36.1267,-86.8149
3697287,Mm 2 4 I440 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/5/22,36.1242,-86.8121
3698423,Mm 2 2 I440 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/19/22,36.1267,-86.8149
3703100,Mm 2 4 I440 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,6/29/22,36.1242,-86.8121
3706563,Mm 2 4 I440 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/16/22,36.1242,-86.8121
3709695,Mm 2 2 I440 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/28/22,36.1267,-86.8149
3714431,Mm 2 2 I440 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,12/12/22,36.1267,-86.8149
3697701,Abbott Martin Rd & Hillsboro Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/8/22,36.1059,-86.8139
3697699,Abbott Martin Rd & Hillsboro Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/8/22,36.1059,-86.8139
3697702,Abbott Martin Rd & Hillsboro Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/8/22,36.1059,-86.8139
3706308,2800 Block Abbott Martin Rd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/8/22,36.1092,-86.8326
3693040,Mm 199 2 I40 W,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/23/22,36.111,-86.9233
3699733,7400 Block Hwy 70 S,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/2/22,36.075,-86.9384
3699537,Mm 198 2 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/3/22,36.1018,-86.9339
3709347,Bellevue Rd & Hicks Rd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,9/22/22,36.0626,-86.9237
3710275,Bellevue Rd & Hicks Rd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,10/5/22,36.0626,-86.9237
3710956,Mm 197 2 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,10/20/22,36.0863,-86.9456
3711896,Bellevue Rd & Hicks Rd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,11/3/22,36.0626,-86.9237
3714260,Bellevue Rd & Hicks Rd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,12/8/22,36.0626,-86.9237
3715154,Mm 198 0 I40 E,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,12/19/22,36.0998,-86.9351
3700022,2500 Block Old Hickory Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/11/22,36.0538,-86.8982
3701130,Asberry Dr & Temple Rd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/26/22,36.0386,-86.9518
3698217,Lenox Ave & Orlando Ave,Not Hispanic,White,Driver Cited,Male,Regulatory,4/16/22,36.1487,-86.8568
3703762,Charlotte Pike & White Bridge Pike,Not Hispanic,White,Driver Cited,Male,Regulatory,7/7/22,36.1502,-86.858
3707914,33rd Ave N & Charlotte Ave,Not Hispanic,White,Driver Cited,Male,Regulatory,8/30/22,36.1529,-86.8235
3705957,7600 Block Hwy 70 S,Not Hispanic,White,Driver Cited,Male,Regulatory,8/8/22,36.0807,-86.9551
3706064,100 Block Carriage Dr,Not Hispanic,White,Driver Cited,Male,Safety & Equip,8/9/22,36.079,-86.9422
3706265,Lenox Ave & White Bridge Pike,Not Hispanic,White,Driver Cited,Male,Seatbelt,8/10/22,36.1484,-86.8578
3704215,Brownlee Dr & Davidson Rd,Not Hispanic,White,Driver Cited,Male,Vehicle Equipment Violation,7/7/22,36.1171,-86.8826
3694026,American Rd & Charlotte Pike,Not Hispanic,White,Driver Cited,Male,Vehicle Equipment Violation,2/21/22,36.1444,-86.8727
3694022,American Rd & Charlotte Pike,Not Hispanic,White,Driver Cited,Male,Vehicle Equipment Violation,2/21/22,36.1444,-86.8727
3694048,American Rd & Charlotte Pike,Not Hispanic,White,Driver Cited,Male,Vehicle Equipment Violation,3/3/22,36.1444,-86.8727
3694046,American Rd & Charlotte Pike,Not Hispanic,White,Driver Cited,Male,Vehicle Equipment Violation,3/3/22,36.1444,-86.8727
3696022,American Rd & Charlotte Pike,Not Hispanic,White,Driver Cited,Male,Vehicle Equipment Violation,3/15/22,36.1444,-86.8727
3706978,6400 Block Centennial Blvd,Not Hispanic,White,Driver Cited,Male,Vehicle Equipment Violation,8/19/22,36.1718,-86.8638
3708083,Charlotte Pike & White Bridge Pike,Not Hispanic,White,Driver Cited,Male,Vehicle Equipment Violation,8/22/22,36.1502,-86.858
3690450,Abbott Martin Rd & Hillsboro Pike,Not Hispanic,White,Driver Cited,Male,Vehicle Equipment Violation,1/28/22,36.1059,-86.8139
3695773,Mm 81 0 I65 N,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/20/22,36.1291,-86.7729
3699511,Mm 81 0 I65 N,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/3/22,36.1291,-86.7729
3703612,Mm 80 6 I65 N,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,7/6/22,36.1235,-86.7729
3706946,Mm 81 0 I65 N,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/19/22,36.1291,-86.7729
3707092,Mm 81 0 I65 N,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/22/22,36.1291,-86.7729
3710923,Mm 81 0 I65 N,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,10/19/22,36.1291,-86.7729
3699493,Mm 80 0 I65 S,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,5/3/22,36.1143,-86.773
3711235,Mm 80 0 I65 S,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,10/25/22,36.1143,-86.773
3713593,Mm 80 0 I65 S,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,11/30/22,36.1143,-86.773
3694142,Mm 80 4 I65 S,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/6/22,36.1205,-86.7736
3695175,Mm 80 4 I65 N,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/14/22,36.1204,-86.7734
3695222,Mm 80 0 I65 N,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/15/22,36.1143,-86.7728
3696301,Mm 80 0 I65 N,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/25/22,36.1143,-86.7728
3698912,Mm 80 0 I65 N,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,4/26/22,36.1143,-86.7728
3702381,Mm 80 0 I65 N,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,6/18/22,36.1143,-86.7728
3705688,Mm 80 0 I65 N,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,8/5/22,36.1143,-86.7728
3710848,Mm 80 0 I65 N,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,10/18/22,36.1143,-86.7728
3691517,Hillsboro Pike & Otter Creek Rd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/10/22,36.0681,-86.8441
3691516,Hillsboro Pike & Otter Creek Rd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/10/22,36.0681,-86.8441
3691659,Old Hickory Blvd & River Oaks Rd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/11/22,36.0419,-86.8248
3691626,1400 Block Tyne Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/11/22,36.0788,-86.8125
3692052,6200 Block Hillsboro Pike,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,2/15/22,36.0535,-86.8576
3695338,1900 Block Tyne Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/15/22,36.0745,-86.8325
3695341,1900 Block Tyne Blvd,Not Hispanic,White,Driver Cited,Male,Moving Traffic Violation,3/15/22,36.0745,-86.8325
